_id,run_id,wifi_visible,cell_visible,bt_visible,lat,lon,altitude,accuracy,time
1870,21,13,4,1,43.0213559415306,-83.6970091840591,192.04150390625,3.79009246826172,1749334034000
1871,21,17,4,1,43.0213989030512,-83.6970420217098,192.262634277344,3.79009246826172,1749334040000
1872,21,12,4,1,43.0214335797429,-83.6970588070589,192.232055664063,3.79009246826172,1749334044000
1873,21,10,4,1,43.0214715675637,-83.697058150125,192.876586914062,3.79009246826172,1749334048000
1874,21,15,4,1,43.0215080035373,-83.6970407460171,193.19775390625,3.79009246826172,1749334052000
1875,21,20,4,1,43.0215422245137,-83.697020880948,193.26953125,3.79009246826172,1749334056000
1876,21,19,4,1,43.0215765221917,-83.6970067255967,193.14794921875,3.79009246826172,1749334060000
1877,21,19,4,1,43.0215765221917,-83.6970067255967,193.14794921875,3.79009246826172,1749334060000
1878,21,13,4,1,43.0216150356159,-83.6970115074033,193.526916503906,3.79009246826172,1749334064000
1879,21,6,4,1,43.0216565688482,-83.6970201922498,193.899780273437,3.79009246826172,1749334068000
1880,21,8,4,1,43.0217000944117,-83.6970518865769,193.508422851563,3.79009246826172,1749334072000
1881,21,12,4,1,43.0217434807277,-83.6970881244289,193.078308105469,3.79009246826172,1749334076000
1882,21,12,4,1,43.0217802625364,-83.6971196430012,193.192504882813,3.79009246826172,1749334080000
1883,21,5,4,1,43.0218125624631,-83.6971463246953,193.114379882812,3.79009246826172,1749334084000
1884,21,11,4,1,43.0218480695977,-83.697178385637,192.878173828125,3.79009246826172,1749334088000
1885,21,10,4,1,43.0218902907807,-83.6971917083629,193.305358886719,3.79009246826172,1749334092000
1886,21,12,4,1,43.0219287858047,-83.6971769683258,193.836181640625,3.79009246826172,1749334096000
1887,21,8,4,1,43.0219704835115,-83.6971713509432,194.009399414062,3.79009246826172,1749334100000
1888,21,8,4,1,43.0219704835115,-83.6971713509432,194.009399414062,3.79009246826172,1749334100000
1889,21,13,4,1,43.0220094356331,-83.6971815499305,194.194763183594,3.79009246826172,1749334104000
1890,21,19,4,1,43.0220462480441,-83.6971906960885,194.112915039063,3.79009246826172,1749334108000
1891,21,6,4,1,43.0220861100624,-83.6972004875352,194.391906738281,3.79009246826172,1749334112000
1892,21,11,4,1,43.0221233065234,-83.6972124235479,194.55029296875,3.79009246826172,1749334116000
1893,21,11,4,1,43.0221637153457,-83.6972259563444,195.00439453125,3.79009246826172,1749334120000
1894,21,11,3,1,43.02220390037,-83.6972313435794,195.149475097656,3.79009246826172,1749334124000
1895,21,18,3,1,43.0222427706672,-83.6972388244065,195.325012207031,3.79009246826172,1749334128000
1896,21,12,3,1,43.02228054797,-83.6972486823809,195.502197265625,3.79009246826172,1749334132000
1897,21,11,3,1,43.022317354041,-83.6972589667643,195.106201171875,3.79009246826172,1749334136000
1898,21,11,3,1,43.022317354041,-83.6972589667643,195.106201171875,3.79009246826172,1749334136000
1899,21,16,3,1,43.0223571319213,-83.6972625859171,195.071105957031,3.79009246826172,1749334140000
1900,21,11,4,1,43.0223967768854,-83.6972755916613,194.57373046875,3.79009246826172,1749334144000
1901,21,11,4,1,43.0224354694504,-83.6972972774123,194.818603515625,3.79009246826172,1749334148000
1902,21,23,4,1,43.0224761008724,-83.6973194622412,194.800964355469,3.79009246826172,1749334152000
1903,21,21,3,1,43.0225139551832,-83.6973410449134,195.018798828125,3.79009246826172,1749334156000
1904,21,29,3,1,43.0225645095166,-83.6973518661423,195.065551757812,3.79009246826172,1749334160000
1905,21,36,4,1,43.0226144736056,-83.6973531654705,194.93408203125,3.79009246826172,1749334164000
1906,21,20,4,1,43.0226585693929,-83.6973590067371,195.337829589844,3.79009246826172,1749334168000
1907,21,14,4,1,43.0226933065844,-83.6973350609792,196.418090820313,3.79009246826172,1749334174000
1908,21,19,4,0,43.0227292082428,-83.6972868471087,197.387939453125,3.79009246826172,1749334180000
1909,21,15,3,0,43.0227600995259,-83.6972644897906,197.415222167969,3.79009246826172,1749334184000
1910,21,12,3,0,43.0228009152443,-83.6972493188989,198.557495117188,3.79009246826172,1749334188000
1911,21,23,3,0,43.0228397503522,-83.6972407889196,198.608703613281,3.79009246826172,1749334192000
1912,21,20,5,0,43.0228755441441,-83.6972410097876,198.36376953125,3.79009246826172,1749334196000
1913,21,18,5,0,43.0229099554579,-83.6972471541455,198.219970703125,3.79009246826172,1749334200000
1914,21,16,2,0,43.0229430966279,-83.6972594868303,197.804992675781,3.79009246826172,1749334204000
1915,21,18,2,1,43.0229887175393,-83.6972888053813,197.797546386719,3.79009246826172,1749334210000
1916,21,18,2,1,43.0229887175393,-83.6972888053813,197.797546386719,3.79009246826172,1749334210000
1917,21,17,2,1,43.0230151551332,-83.6973196925556,197.54833984375,3.79009246826172,1749334214000
1918,21,5,8,1,43.0230443931941,-83.6973493917201,197.04833984375,3.79009246826172,1749334218000
1919,21,5,8,1,43.0230443931941,-83.6973493917201,197.04833984375,3.79009246826172,1749334218000
1920,21,11,7,1,43.0230877540172,-83.6973860460382,197.175903320313,3.79009246826172,1749334224000
1921,21,13,7,1,43.0231246815115,-83.6974014549484,197.129028320312,3.79009246826172,1749334228000
1922,21,13,7,1,43.0231246815115,-83.6974014549484,197.129028320312,3.79009246826172,1749334228000
1923,21,14,7,1,43.0231626265963,-83.6973965240168,196.439331054687,3.79009246826172,1749334232000
1924,21,12,10,1,43.0231954178975,-83.6973662009383,196.103271484375,3.79009246826172,1749334236000
1925,21,12,10,1,43.0232169882687,-83.6973181724633,196.298950195312,3.79009246826172,1749334240000
1926,21,12,10,1,43.0232169882687,-83.6973181724633,196.298950195312,3.79009246826172,1749334240000
1927,21,17,11,1,43.0232436331457,-83.6972728603761,195.971069335937,3.79009246826172,1749334244000
1928,21,16,11,1,43.0232773580783,-83.6972339085352,195.822875976562,3.79009246826172,1749334248000
1929,21,14,11,1,43.0233147609111,-83.6972042573775,195.882995605469,3.79009246826172,1749334252000
1930,21,14,10,1,43.0233479920223,-83.697155570767,195.790405273438,3.79009246826172,1749334256000
1931,21,13,10,1,43.0233736059545,-83.6971032122741,195.590209960937,3.79009246826172,1749334260000
1932,21,15,1,1,43.0234009078546,-83.6970539909338,195.869995117188,3.79009246826172,1749334264000
1933,21,12,1,1,43.0234250153181,-83.6970097190199,196.962707519531,3.79009246826172,1749334268000
1934,21,12,1,1,43.0234373354989,-83.6969572225969,197.615844726563,3.79009246826172,1749334272000
1935,21,8,4,1,43.0234506847216,-83.6969093299494,195.284729003906,3.79009246826172,1749334276000
1936,21,9,2,1,43.0234628351655,-83.6968578035542,196.017395019531,3.79009246826172,1749334288000
1937,21,18,2,1,43.0234910405158,-83.6968082766283,195.205078125,3.79009246826172,1749334294000
1938,21,11,4,2,43.0234558963366,-83.696762267661,198.079895019531,3.79009246826172,1749334310000
1939,21,5,3,1,43.0234747039176,-83.6968064176222,199.37548828125,3.79009246826172,1749334318000
1940,21,8,3,1,43.0235337290965,-83.6967907892293,199.859069824219,3.79009246826172,1749334326000
1941,21,4,3,1,43.0235729181042,-83.6968280391887,199.629699707031,3.79009246826172,1749334330000
1942,21,5,3,1,43.0236098692209,-83.6968719048228,203.869201660156,3.90124273300171,1749334334000
1943,21,2,3,1,43.023610777078,-83.6969432041933,208.097412109375,4.20534467697144,1749334338000
1944,21,3,3,1,43.0235710377834,-83.696990978481,207.250366210937,4.21706438064575,1749334342000
1945,21,10,1,1,43.023536797837,-83.697000403091,205.794921875,10.2564611434937,1749334348000
1946,21,9,3,1,43.0235077968666,-83.6969480681061,201.177124023437,10.3945026397705,1749334354000
1947,21,4,3,1,43.0234637387008,-83.6969174417443,201.430847167969,10.2664060592651,1749334358000
1948,21,6,3,1,43.023421439607,-83.6969157655482,201.697143554687,10.0270643234253,1749334362000
1949,21,5,3,1,43.0234018698205,-83.6969584815651,200.015502929687,9.93504619598389,1749334370000
1950,21,8,3,2,43.0234105192335,-83.6969090799154,196.6689453125,10.3130321502686,1749334602000
1951,21,8,3,2,43.0234105192335,-83.6969090799154,196.6689453125,10.3130321502686,1749334602000
1952,21,5,4,2,43.0234281471032,-83.6968683608792,195.194702148437,9.93504619598389,1749334714000
1953,21,11,8,2,43.02344081083,-83.6968219765723,193.097534179687,10.1630487442017,1749334738000
1954,21,5,5,1,43.0234640079712,-83.6967842462521,190.045776367187,10.2078495025635,1749334744000
1955,21,7,5,1,43.0235056181085,-83.696807849203,189.82861328125,10.8077783584595,1749334750000
1956,21,10,5,2,43.0235124824068,-83.6968539244178,192.274230957031,10.4894533157349,1749334754000
1957,21,2,5,2,43.0234838809491,-83.6968994028756,194.735107421875,10.4176845550537,1749334766000
1958,21,7,4,1,43.023515339024,-83.6968730703415,195.92626953125,10.1595659255981,1749334780000
1959,21,9,2,1,43.0234817245255,-83.6968564278003,198.092529296875,9.93504619598389,1749334920000
1960,21,10,4,3,43.0234484999673,-83.6968070879792,198.608703613281,3.79009246826172,1749334936000
1961,21,22,4,2,43.0234129136482,-83.6967879192369,196.344787597656,3.79009246826172,1749334942000
1962,21,18,4,2,43.0234464149462,-83.6968079205163,198.758422851563,3.79009246826172,1749334968000
1963,21,5,3,2,43.0234826743106,-83.6968074762478,198.786926269531,3.79009246826172,1749335026000
1964,21,5,3,2,43.0234826743106,-83.6968074762478,198.786926269531,3.79009246826172,1749335026000
1965,21,22,6,2,43.0234468048995,-83.696821489075,199.08544921875,3.79009246826172,1749335042000
1966,21,22,6,2,43.0234468048995,-83.696821489075,199.08544921875,3.79009246826172,1749335042000
1967,21,11,2,5,43.0234209153408,-83.6968545904467,199.729370117188,3.79009246826172,1749335258000
1968,21,17,2,4,43.0234448817105,-83.6968211078944,199.8525390625,9.93504619598389,1749335468000
1969,21,10,2,4,43.0234732509383,-83.6968489803123,200.280212402344,3.79009246826172,1749335810000
1970,21,5,2,1,43.023435442759,-83.6968510983095,201.866821289062,3.79009246826172,1749335870000
1971,21,10,4,3,43.0234100482444,-83.6968110003547,203.140563964844,3.79009246826172,1749335944000
1972,22,0,0,0,43.02353778,-83.69679894,191.0078125,5.33028602600098,1749346229462
1973,22,0,0,0,43.02353778,-83.69679894,191.0078125,5.33028602600098,1749346229462
1974,22,18,4,0,43.0235521182649,-83.6967553483592,191.435424804687,3.79009246826172,1749346250000
1975,22,13,4,0,43.0235438091838,-83.6966921571291,192.2080078125,3.95544099807739,1749346254000
1976,22,15,4,0,43.0235201655132,-83.6966380506434,191.599182128906,3.79009246826172,1749346258000
1977,22,11,4,0,43.0235100273994,-83.6965713782923,192.323913574219,3.79009246826172,1749346264000
1978,22,11,4,0,43.0235100273994,-83.6965713782923,192.323913574219,3.79009246826172,1749346264000
1979,22,12,4,0,43.0234697339346,-83.6965198172328,191.583129882813,3.79009246826172,1749346270000
1980,22,12,4,0,43.0234697339346,-83.6965198172328,191.583129882813,3.79009246826172,1749346270000
1981,22,16,4,0,43.0234269564026,-83.6964881661197,190.641845703125,3.79009246826172,1749346274000
1982,22,16,4,0,43.0234269564026,-83.6964881661197,190.641845703125,3.79009246826172,1749346274000
1983,22,15,4,0,43.0234039209267,-83.6964375368912,190.717102050781,3.79009246826172,1749346278000
1984,22,21,4,0,43.0234015498423,-83.6963890715315,191.15771484375,3.79009246826172,1749346282000
1985,22,20,4,0,43.0234013532678,-83.6963193864544,192.89892578125,3.79009246826172,1749346288000
1986,22,20,4,0,43.0234019996338,-83.6962660082988,192.781127929687,3.79009246826172,1749346292000
1987,22,22,4,0,43.0234050043382,-83.6962181536713,193.65869140625,3.79009246826172,1749346296000
1988,22,22,4,0,43.0234050043382,-83.6962181536713,193.65869140625,3.79009246826172,1749346296000
1989,22,23,4,0,43.0234079441744,-83.6961710110776,193.162109375,3.79009246826172,1749346300000
1990,22,31,4,0,43.0234259448713,-83.6961088221035,192.731323242187,3.79009246826172,1749346306000
1991,22,20,4,0,43.0234532879117,-83.6960688333879,191.660278320312,3.79009246826172,1749346310000
1992,22,28,4,0,43.0234831407557,-83.6960366344087,191.858581542969,3.79009246826172,1749346314000
1993,22,19,4,0,43.0235055709995,-83.6959950404144,191.888061523438,3.79009246826172,1749346318000
1994,22,19,4,0,43.0235055709995,-83.6959950404144,191.888061523438,3.79009246826172,1749346318000
1995,22,29,4,0,43.0235298978691,-83.6959493816427,192.318420410156,3.79009246826172,1749346322000
1996,22,25,4,0,43.0235592294709,-83.6959087732593,191.958923339844,3.79009246826172,1749346326000
1997,22,25,4,0,43.0235592294709,-83.6959087732593,191.958923339844,3.79009246826172,1749346326000
1998,22,29,4,0,43.0235857549505,-83.6958697543025,191.742492675781,3.79009246826172,1749346330000
1999,22,23,4,0,43.0236115202453,-83.695823556529,191.217651367187,3.79009246826172,1749346334000
2000,22,22,4,0,43.0236394257274,-83.6957808552365,191.145141601563,3.79009246826172,1749346338000
2001,22,27,4,0,43.0236685103346,-83.6957472162944,190.952758789062,3.79009246826172,1749346342000
2002,22,22,4,0,43.0236968062912,-83.6957113380244,190.855224609375,3.79009246826172,1749346346000
2003,22,30,4,0,43.023725976746,-83.6956725117662,190.429504394531,3.79009246826172,1749346350000
2004,22,23,1,0,43.0237594192085,-83.6956352888465,190.878601074219,3.79009246826172,1749346354000
2005,22,27,1,0,43.023794200038,-83.6956032896542,191.092712402344,3.79009246826172,1749346358000
2006,22,34,1,0,43.0238300554633,-83.6955784046377,191.229187011719,3.79009246826172,1749346362000
2007,22,31,1,0,43.0238666791792,-83.695557394599,191.500366210938,3.79009246826172,1749346366000
2008,22,28,1,0,43.0239051187384,-83.6955306610257,190.978881835938,3.79009246826172,1749346370000
2009,22,28,1,0,43.0239051187384,-83.6955306610257,190.978881835938,3.79009246826172,1749346370000
2010,22,28,1,0,43.0239401092908,-83.6954967947996,190.933349609375,3.79009246826172,1749346374000
2011,22,33,2,0,43.0239746276714,-83.6954626616068,190.984924316406,3.79009246826172,1749346378000
2012,22,29,2,0,43.0239880266204,-83.6954149061227,191.153686523437,3.79009246826172,1749346382000
2013,22,46,2,0,43.0239894718293,-83.695355237502,190.574584960938,3.79009246826172,1749346386000
2014,22,32,2,0,43.0239870715403,-83.6952979378281,190.518188476562,3.79009246826172,1749346390000
2015,22,32,2,0,43.0239848390687,-83.6952417094037,190.486755371094,3.79009246826172,1749346394000
2016,22,31,2,0,43.0239826078649,-83.6951886790951,190.388671875,3.79009246826172,1749346398000
2017,22,35,2,0,43.0239822713015,-83.6951368574388,189.433654785156,3.79009246826172,1749346402000
2018,22,29,2,0,43.0239758574685,-83.6950863596756,189.24169921875,3.79009246826172,1749346406000
2019,22,23,1,0,43.0239722264038,-83.6950371433428,189.539123535156,3.99884748458862,1749346410000
2020,22,21,1,0,43.0239783467858,-83.69497231992,191.798706054688,3.79009246826172,1749346416000
2021,22,19,3,0,43.0239875061707,-83.6949175849474,191.38818359375,3.79009246826172,1749346420000
2022,22,31,3,0,43.0240063934644,-83.6948692088116,192.735473632812,3.79009246826172,1749346424000
2023,22,21,1,0,43.024038151818,-83.6948351492212,192.711181640625,3.79009246826172,1749346428000
2024,22,24,1,0,43.0240753236306,-83.694810607419,192.231506347656,3.79009246826172,1749346432000
2025,22,25,1,0,43.0240986930776,-83.6947660360916,191.929321289062,3.79009246826172,1749346436000
2026,22,31,2,0,43.0241068828058,-83.6947099118724,191.803771972656,3.79009246826172,1749346440000
2027,22,36,2,0,43.0241128428113,-83.694652390046,191.637084960938,3.79009246826172,1749346444000
2028,22,33,2,0,43.0241127310667,-83.6945933490357,190.838256835938,3.79009246826172,1749346448000
2029,22,29,2,0,43.0241126179695,-83.6945263143779,189.842224121094,3.79009246826172,1749346452000
2030,22,29,2,0,43.0241126179695,-83.6945263143779,189.842224121094,3.79009246826172,1749346452000
2031,22,39,2,0,43.0241114440045,-83.6944642174402,189.565490722656,3.79009246826172,1749346456000
2032,22,39,2,0,43.0241104468615,-83.6944004656927,189.235473632813,3.79009246826172,1749346460000
2033,22,30,1,0,43.0241077265248,-83.694337462034,188.706359863281,3.79009246826172,1749346464000
2034,22,28,1,0,43.0241004099509,-83.6942779845596,188.2744140625,3.79009246826172,1749346468000
2035,22,28,1,0,43.0241004099509,-83.6942779845596,188.2744140625,3.79009246826172,1749346468000
2036,22,28,2,0,43.0240949261863,-83.6942198355184,187.399597167969,3.79009246826172,1749346472000
2037,22,29,2,0,43.0240902361417,-83.6941633572481,187.3115234375,3.79009246826172,1749346476000
2038,22,29,2,0,43.024087509639,-83.6941087450443,187.629760742187,3.79009246826172,1749346480000
2039,22,23,2,0,43.024085778068,-83.6940570663301,187.893432617188,3.79009246826172,1749346484000
2040,22,26,3,0,43.0240792379663,-83.6939943739866,187.350341796875,3.79009246826172,1749346488000
2041,22,37,3,0,43.0240721582102,-83.6939277978115,186.794067382813,3.79009246826172,1749346492000
2042,22,23,2,0,43.0240649662182,-83.6938678922231,185.639831542969,3.79009246826172,1749346496000
2043,22,41,2,0,43.0240501977977,-83.6938072266394,185.557861328125,3.79009246826172,1749346500000
2044,22,40,2,0,43.0240309509146,-83.6937527514331,185.554443359375,3.79009246826172,1749346504000
2045,22,40,2,0,43.0240309509146,-83.6937527514331,185.554443359375,3.79009246826172,1749346504000
2046,22,33,3,0,43.0240391603029,-83.6937016804726,184.370544433594,3.79009246826172,1749346510000
2047,22,32,2,0,43.024052158106,-83.6936397171893,186.452941894531,3.79009246826172,1749346530000
2048,22,31,3,0,43.0240495626261,-83.693585306788,186.201782226563,3.79009246826172,1749346534000
2049,22,31,3,0,43.0240495626261,-83.693585306788,186.201782226563,3.79009246826172,1749346534000
2050,22,46,3,0,43.0240472724069,-83.6935329650255,186.561950683594,3.79009246826172,1749346538000
2051,22,36,3,0,43.0240474150414,-83.6934821915963,187.201354980469,3.79009246826172,1749346542000
2052,22,40,3,0,43.0240431811087,-83.6934244748027,186.729248046875,3.79009246826172,1749346546000
2053,22,36,3,0,43.024036295285,-83.6933649763462,186.916198730469,3.79009246826172,1749346550000
2054,22,26,3,0,43.0240357648531,-83.6933115149563,186.784606933594,3.79009246826172,1749346554000
2055,22,26,3,0,43.0240357648531,-83.6933115149563,186.784606933594,3.79009246826172,1749346554000
2056,22,35,3,0,43.0240385490107,-83.6932592992888,186.585876464844,3.79009246826172,1749346558000
2057,22,30,3,0,43.0240402127447,-83.6932021844062,186.347473144531,3.79009246826172,1749346562000
2058,22,30,3,0,43.0240424852928,-83.6931444036557,186.499206542969,3.79009246826172,1749346566000
2059,22,43,3,0,43.0240427437864,-83.6930880932095,186.476684570313,3.79009246826172,1749346570000
2060,22,31,3,0,43.0240403172667,-83.6930335545537,186.793090820312,3.79009246826172,1749346574000
2061,22,40,2,0,43.024036717934,-83.6929826626664,187.092651367187,3.79009246826172,1749346578000
2062,22,23,2,0,43.0240259063317,-83.6929309146735,187.497314453125,3.79009246826172,1749346582000
2063,22,30,2,0,43.0240086519912,-83.6928733623755,187.050537109375,3.79009246826172,1749346586000
2064,22,27,2,0,43.0240051712073,-83.6928098959929,187.040466308594,3.79009246826172,1749346590000
2065,22,26,2,0,43.0240014025007,-83.6927477920281,186.543029785156,3.79009246826172,1749346594000
2066,22,26,2,0,43.0239953995418,-83.6926905797187,186.31494140625,3.79009246826172,1749346598000
2067,22,28,2,0,43.0239922737584,-83.6926343165395,186.39111328125,3.79009246826172,1749346602000
2068,22,45,2,0,43.0239912045212,-83.6925833587066,186.258117675781,3.79009246826172,1749346606000
2069,22,37,2,0,43.0239875612932,-83.6925340057624,186.445495605469,3.79009246826172,1749346610000
2070,22,54,2,0,43.0239825746846,-83.6924780840902,186.489501953125,3.79009246826172,1749346614000
2071,22,31,3,0,43.0239797930665,-83.6924206588773,186.477966308594,3.79009246826172,1749346618000
2072,22,43,3,0,43.0239742239917,-83.6923658932656,186.165649414063,3.79009246826172,1749346622000
2073,22,46,3,0,43.0239628906755,-83.6923157860401,185.801330566406,3.79009246826172,1749346626000
2074,22,52,3,0,43.0239466381726,-83.6922670444774,185.51708984375,3.79009246826172,1749346630000
2075,22,55,3,0,43.0239302640197,-83.6922172712393,185.42822265625,3.79009246826172,1749346634000
2076,22,37,3,0,43.0239220618922,-83.6921634693245,185.591796875,3.79009246826172,1749346638000
2077,22,14,3,0,43.0239217438113,-83.692108888559,185.854553222656,3.79009246826172,1749346642000
2078,22,28,3,0,43.0239245475534,-83.6920539639306,185.494812011719,3.79009246826172,1749346646000
2079,22,35,1,0,43.0239273917672,-83.6919965438128,185.294372558594,3.79009246826172,1749346650000
2080,22,29,1,0,43.0239335862453,-83.6919438584068,184.844116210937,3.79009246826172,1749346654000
2081,22,17,2,0,43.023940523359,-83.6918964378002,184.659790039063,3.79009246826172,1749346658000
2082,22,19,2,0,43.023948794423,-83.6918326596754,186.135864257812,3.79009246826172,1749346664000
2083,22,25,3,0,43.0239725740582,-83.6917849905383,187.84912109375,3.79009246826172,1749346670000
2084,22,13,3,0,43.0240153841836,-83.6917552313454,190.465209960938,3.79009246826172,1749346678000
2085,22,21,2,0,43.0240543556529,-83.6917470841646,191.256530761719,3.79009246826172,1749346682000
2086,22,23,2,0,43.024099456082,-83.6917712093857,189.812561035156,3.79009246826172,1749346688000
2087,22,22,2,0,43.0241103215478,-83.691817626152,189.872009277344,3.79009246826172,1749346692000
2088,22,21,2,0,43.024120098946,-83.6918781506722,188.628234863281,3.79009246826172,1749346698000
2089,22,21,2,0,43.0241192591263,-83.6919266812187,186.927551269531,3.79009246826172,1749346702000
2090,22,19,2,0,43.0241615697352,-83.6919426086524,185.107727050781,3.79009246826172,1749346708000
2091,22,18,1,0,43.024198200486,-83.6919750195131,183.427368164063,3.79009246826172,1749346714000
2092,22,19,1,0,43.0241644482481,-83.6919984604538,180.701477050781,3.79009246826172,1749346718000
2093,22,19,1,0,43.0241644482481,-83.6919984604538,180.701477050781,3.79009246826172,1749346718000
2094,22,21,3,0,43.0241444681108,-83.6919600422947,180.778442382813,9.93504619598389,1749346734000
2095,22,23,1,0,43.0241276127777,-83.6919111419525,179.005004882812,12.3525810241699,1749346768000
2096,22,21,3,0,43.0241130400682,-83.691865401917,179.095642089844,11.5581521987915,1749346774000
2097,22,19,1,0,43.0241371796699,-83.6918255169338,185.935180664062,10.0004215240479,1749346782000
2098,22,24,2,0,43.0241073385416,-83.6917951841137,188.2568359375,9.93504619598389,1749346796000
2099,22,22,3,0,43.0240608256119,-83.6917793684858,190.674072265625,9.93504619598389,1749346802000
2100,22,23,3,0,43.0240270953152,-83.6918209388182,189.667419433594,10.0105991363525,1749346808000
2101,22,20,1,0,43.0240725333553,-83.691837569284,192.117370605469,9.93504619598389,1749346834000
2102,22,22,1,0,43.0241074040929,-83.69183904175,193.130004882813,9.93504619598389,1749346838000
2103,22,17,1,0,43.0241441969257,-83.6918060650159,191.027954101563,9.93504619598389,1749346844000
2104,22,24,1,0,43.0241532961538,-83.6917541633644,188.894165039063,10.0236825942993,1749346852000
2105,22,20,1,0,43.0241635051008,-83.6917047134761,188.821044921875,9.93504619598389,1749346858000
2106,22,23,1,0,43.0241666092714,-83.6916496909234,186.369262695313,9.93504619598389,1749346866000
2107,22,16,2,0,43.0241799465391,-83.6915990678418,182.589721679687,9.9365701675415,1749346874000
2108,22,23,1,0,43.0241942070208,-83.6915463701003,184.364929199219,9.93504619598389,1749346882000
2109,22,23,1,0,43.0241942070208,-83.6915463701003,184.364929199219,9.93504619598389,1749346882000
2110,22,34,2,0,43.0242122135272,-83.6915910146418,175.294555664063,10.3405933380127,1749346936000
2111,22,28,2,0,43.024214988136,-83.6916444313439,176.422973632813,10.95139503479,1749346942000
2112,22,25,2,0,43.0242107419847,-83.6917103669125,176.134582519531,10.4850053787231,1749346948000
2113,22,19,2,0,43.0241855298511,-83.6917443915352,174.622314453125,10.4223175048828,1749346954000
2114,22,23,2,0,43.0241573751306,-83.6917801904675,174.833312988281,10.6099452972412,1749346962000
2115,22,23,2,0,43.0241573751306,-83.6917801904675,174.833312988281,10.6099452972412,1749346962000
2116,22,22,1,0,43.0241664829332,-83.6918296850991,180.493774414062,11.9847707748413,1749346988000
2117,22,28,2,0,43.0241598677971,-83.6918767220674,182.122802734375,11.1656055450439,1749347006000
2118,22,24,1,0,43.0241788100553,-83.6918315480007,181.444946289063,10.5191249847412,1749347016000
2119,22,18,2,0,43.0241500730148,-83.6918595165098,181.921875,10.4826049804687,1749347044000
2120,22,19,2,0,43.0241148020916,-83.6918696648277,184.379516601563,10.7223815917969,1749347066000
2121,22,22,3,0,43.0240792883315,-83.6918945211239,189.718139648438,10.7626609802246,1749347094000
2122,22,20,3,0,43.0240428888335,-83.6919186284318,189.279235839844,10.7975473403931,1749347108000
2123,22,24,1,0,43.0240106102373,-83.6919511495051,191.729431152344,10.6541919708252,1749347318000
2124,22,21,2,0,43.0240108913716,-83.6918992868367,192.508178710937,10.3146114349365,1749347346000
2125,22,20,3,0,43.0240190609344,-83.6918450199031,191.000366210937,10.2886276245117,1749347378000
2126,22,28,2,0,43.0239598941435,-83.6917709637272,193.402709960937,4.33973073959351,1749347456000
2127,22,23,2,0,43.0239658045614,-83.6917242270928,197.129699707031,3.79009246826172,1749347462000
2128,22,16,1,0,43.0239295824686,-83.6917072187697,212.86181640625,3.79009246826172,1749347474000
2129,22,16,1,0,43.0239295824686,-83.6917072187697,212.86181640625,3.79009246826172,1749347474000
2130,22,38,1,0,43.0239351364797,-83.6917644314132,211.484741210937,3.79009246826172,1749347482000
2131,22,45,1,0,43.0239706189673,-83.6918158602512,200.2177734375,3.79009246826172,1749347486000
2132,22,27,1,0,43.0240245039067,-83.6918587659031,191.828979492187,3.79009246826172,1749347490000
2133,22,20,1,0,43.02405658288,-83.6918857299177,187.104675292969,3.79009246826172,1749347494000
2134,22,20,1,0,43.0240969043921,-83.6919348461923,183.432861328125,3.79009246826172,1749347498000
2135,22,9,2,0,43.0241323126522,-83.6919483531287,185.308044433594,3.79009246826172,1749347502000
2136,22,9,2,0,43.0241323126522,-83.6919483531287,185.308044433594,3.79009246826172,1749347502000
2137,22,25,2,0,43.0241500613231,-83.6919941178176,174.046569824219,3.79009246826172,1749347512000
2138,22,21,1,0,43.0241545287209,-83.6920623459423,170.615905761719,3.79009246826172,1749347520000
2139,22,18,2,0,43.0241777941402,-83.6921003212366,169.179443359375,3.79009246826172,1749347526000
2140,22,18,2,0,43.0241777941402,-83.6921003212366,169.179443359375,3.79009246826172,1749347526000
2141,22,14,3,0,43.0242072332688,-83.6921470634919,163.277770996094,3.79009246826172,1749347538000
2142,22,25,3,0,43.024250855659,-83.6921623368843,162.0341796875,3.79009246826172,1749347544000
2143,22,18,3,0,43.0242880275011,-83.6921660113334,161.505493164063,3.79009246826172,1749347550000
2144,22,18,4,0,43.0243287599547,-83.6921661862153,158.985046386719,3.79009246826172,1749347564000
2145,22,27,3,0,43.024356967811,-83.6921393068051,157.624145507813,3.89227676391602,1749347572000
2146,22,39,5,0,43.0243956227371,-83.6921191579874,160.562255859375,4.38224744796753,1749347584000
2147,22,17,5,0,43.0244330979101,-83.6921080035649,155.337524414062,3.79009246826172,1749347590000
2148,22,37,5,0,43.0244700979041,-83.6920963850458,156.123901367188,3.79009246826172,1749347596000
2149,22,33,5,0,43.0245024676993,-83.692078875822,157.158264160156,4.04331636428833,1749347604000
2150,22,13,2,0,43.02412672,-83.69394327,192.304016113281,3.79009246826172,1749347627214
2151,22,13,3,0,43.0241294093101,-83.6939944376074,191.952697753906,3.79009246826172,1749347632000
2152,22,24,3,0,43.0241311614369,-83.6940438226041,192.264526367187,3.79009246826172,1749347636000
2153,22,31,3,0,43.0241310273862,-83.6940926216799,191.482543945312,3.79009246826172,1749347640000
2154,22,23,2,0,43.024118926473,-83.6941447739064,190.575561523437,3.79009246826172,1749347646000
2155,22,23,2,0,43.024118926473,-83.6941447739064,190.575561523437,3.79009246826172,1749347646000
